FID,wkb_geometry,id,parkomat_id,type,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.886,POINT (12.567277202230057 55.68283924771491),104,4070,Betalingsautomat,6116,GRØN,NV,Rømersgade,1,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.887,POINT (12.569968119596396 55.68500111645497),105,4071,P-info,6116,GRØN,NV,RØMERSGADE,25A,Eksisterende fortovsø,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.888,POINT (12.568352292259055 55.68376262005719),106,4072,Betalingsautomat,8144,GRØN,NV,VENDERSGADE,7,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.889,POINT (12.56522180149589 55.6834459565631),107,4073,Betalingsautomat,60,GRØN,NV,AHLEFELDTSGADE,29,Eksisterende fortovsø,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.890,POINT (12.567281835410524 55.68631059414818),52,4074,Betalingsautomat,2272,GRØN,NV,GOTHERSGADE,156A,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.891,POINT (12.56705626596921 55.686189311940325),53,4075,P-info,2272,GRØN,NV,GOTHERSGADE,165,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.892,POINT (12.563508965001839 55.683088961568984),108,4076,Betalingsautomat,3712,GRØN,NV,KJELD LANGES GADE,5A,Ny fortovsø,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.893,POINT (12.56263145674143 55.68127284293766),109,4077,P-info,4940,GRØN,NV,NANSENSGADE,10,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.894,POINT (12.563804839256063 55.68226924640005),110,4078,Betalingsautomat,4940,GRØN,NV,NANSENSGADE,38,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.895,POINT (12.565866929208642 55.68424272788878),111,4079,P-info,4940,GRØN,NV,Nansensgade,57,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.896,POINT (12.567873610411755 55.68571962372745),112,4080,Betalingsautomat,4940,GRØN,NV,NANSENSGADE,94,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.897,POINT (12.564298109830895 55.68210670836932),113,4081,P-info,6300,GRØN,NV,SCHACKSGADE,7,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.898,POINT (12.563731144687042 55.681483986650626),114,4082,Betalingsautomat,7708,GRØN,NV,TURESENSGADE,10,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.899,POINT (12.562291194287251 55.6818761077477),396,4083,P-info,7708,GRØN,NV,Turesensgade,22,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.900,POINT (12.566577483030551 55.68455174223546),397,4084,Betalingsautomat,8144,GRØN,NV,Vendersgade,21,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.901,POINT (12.56598431635851 55.68507452634243),398,4085,P-info,8144,GRØN,NV,Vendersgade,22,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.902,POINT (12.561407405257658 55.6797040257257),399,4087,Betalingsautomat,5128,GRØN,VP,Nyropsgade,6,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.903,POINT (12.56088552170739 55.678410711851015),400,4088,Betalingsautomat,5128,GRØN,VP,Nyropsgade,24,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.904,POINT (12.560456186351631 55.67682429534966),401,4090,Betalingsautomat,5128,GRØN,VP,Nyropsgade,36,Inventarzone,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.905,POINT (12.56093529599797 55.676485471489656),402,4091,P-info,5128,GRØN,VP,Nyropsgade,41,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.906,POINT (12.561115259689895 55.677136971640735),403,4092,Betalingsautomat,5128,GRØN,VP,Nyropsgade,37,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.907,POINT (12.561448223743914 55.67832041563166),404,4093,P-info,5128,GRØN,VP,Nyropsgade,23,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.908,POINT (12.561656041968568 55.67968515272316),156,4094,P-info,5128,GRØN,VP,NYROPSGADE,5,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.909,POINT (12.572866787884173 55.671103300142605),157,4095,Betalingsautomat,5336,GRØN,RH,Otto Mønsteds Gade,5,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.910,POINT (12.573869555391 55.67191450961366),159,4098,Betalingsautomat,5660,GRØN,RH,PUGGAARDSGADE,5,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.911,POINT (12.575049165144163 55.67114861389061),160,4099,Betalingsautomat,5660,GRØN,RH,PUGGAARDSGADE,16,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.912,POINT (12.575414192600979 55.67118528440272),161,4100,P-info,5660,GRØN,RH,PUGGAARDSGADE,15,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.913,POINT (12.574284501413072 55.67132348889109),162,4101,P-info,6056,GRØN,RH,RYSENSTEENSGADE,16,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.914,POINT (12.56945860635135 55.671079959731415),163,4102,Betalingsautomat,6932,GRØN,RH,STOLTENBERGSGADE,10,HUSMUR,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.915,POINT (12.560882706780905 55.674062939744665),3,4103,Betalingsautomat,7652,GRØN,VP,TROMMESALEN,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.916,POINT (12.570593437939376 55.67205281622774),164,4104,Betalingsautomat,8048,GRØN,RH,VED GLYPTOTEKET,4,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.917,POINT (12.562003667931407 55.67469644368167),1,4105,Betalingsautomat,8208,GRØN,VP,VESTER FARIMAGSGADE,3,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.918,POINT (12.562685232304528 55.678581917311455),540,4107,Betalingsautomat,8208,GRØN,VP,VESTER FARIMAGSGADE,33,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.919,POINT (12.559150295825036 55.67542939954038),165,4109,P-info,8240,GRØN,VP,VESTER SØGADE,6,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.920,POINT (12.559218394242329 55.67665732956554),166,4110,Betalingsautomat,8240,GRØN,VP,VESTER SØGADE,16,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.921,POINT (12.559583813779492 55.677111223263175),167,4112,P-info,8240,GRØN,VP,VESTER SØGADE,22,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.922,POINT (12.56009099929889 55.67895993351843),168,4113,Betalingsautomat,8240,GRØN,VP,VESTER SØGADE,54,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.923,POINT (12.560315328934974 55.67979167777659),169,4115,P-info,8240,GRØN,VP,VESTER SØGADE,66,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.924,POINT (12.571241991515679 55.67169880544458),1486,4116,P-info,8048,GRØN,RH,VED GLYPTOTEKET,6,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.925,POINT (12.57822265152393 55.67399130305309),10,4119,Betalingsautomat,1956,GRØN,RH,FREDERIKSHOLMS KANAL,,"Blivende, eksisterende fortovsø",2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.926,POINT (12.578817310820734 55.67346806759192),11,4120,P-info,1956,GRØN,RH,FREDERIKSHOLMS KANAL,,"Blivende, eksisterende fortovsø",2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.927,POINT (12.57946922746591 55.67292615772597),12,4121,Betalingsautomat,1956,GRØN,RH,Frederiksholms Kanal,31,"Blivende, eksisterende fortovsø",2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.928,POINT (12.563020605177043 55.67666139192852),1497,4122,Betalingsautomat,2564,GRØN,RH,Hammerichsgade,,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.929,POINT (12.565307346478779 55.677107159925505),73,4123,P-info,7064,GRØN,RH,Studiestræde,52,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.930,POINT (12.563283910372878 55.676560901265205),1496,4124,P-info,2564,GRØN,RH,Hammerichsgade,,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.931,POINT (12.572581838304275 55.67189644505227),499,4125,Betalingsautomat,168,GRØN,RH,ANKER HEEGAARDS GADE,1,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.932,POINT (12.573356826485885 55.67148751124566),498,4126,P-info,168,GRØN,RH,ANKER HEEGAARDS GADE,5,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.933,POINT (12.563771009209239 55.67660658537712),1498,4127,P-info,292,GRØN,RH,Axeltorv,9,Øvrige,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.934,POINT (12.570925044856025 55.669315059220196),170,4130,P-info,476,GRØN,RH,BERNSTORFFSGADE,29,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.935,POINT (12.571676567701159 55.668781144770406),171,4132,Betalingsautomat,476,GRØN,RH,BERNSTORFFSGADE,35,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.936,POINT (12.570343255439813 55.671348750637115),172,4133,P-info,1432,GRØN,RH,EDVARD FALCKS GADE,1,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.937,POINT (12.576114008591729 55.671336878924414),30,4136,Betalingsautomat,148,GRØN,RH,H C ANDERSENS BOULEVARD,46,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.938,POINT (12.557874584796176 55.677871751900454),174,4138,P-info,3540,GRØN,VP,Kampmannsgade,,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.939,POINT (12.557932262011754 55.67804450657107),405,4139,Betalingsautomat,3540,GRØN,VP,Kampmannsgade,,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.940,POINT (12.57236655339022 55.66912124248949),406,4140,P-info,4788,GRØN,RH,Mitchellsgade,7,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.941,POINT (12.57165405597267 55.669625237561824),407,4141,Betalingsautomat,4788,GRØN,RH,Mitchellsgade,17,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.942,POINT (12.570186932123432 55.67065073826033),408,4142,P-info,4788,GRØN,RH,Mitchellsgade,21,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.943,POINT (12.572455194909034 55.67213360056413),409,4143,P-info,4972,GRØN,RH,Niels Brocks Gade,of.5,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.944,POINT (12.588133752941738 55.681863456446656),411,4145,Betalingsautomat,816,GRØN,KN,Bredgade,21,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.945,POINT (12.588775892770924 55.682667830017856),1791,4146,P-info,816,GRØN,KN,Bredgade,35,Husmur,2000167,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.946,POINT (12.587880982230262 55.68348503890269),412,4147,Betalingsautomat,1356,GRØN,KN,Dronningens Tværgade,8,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.947,POINT (12.58987337524854 55.680907820562254),413,4148,P-info,4292,GRØN,KN,Lille Strandstræde,12,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.948,POINT (12.588988698051823 55.681206297812025),534,4150,P-info,6960,GRØN,KN,STORE STRANDSTRÆDE,19,"Blivende, eksisterende fortovsø",2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.949,POINT (12.590060525533362 55.68418989151035),1546,4151,Betalingsautomat,816,GRØN,KN,BREDGADE,45B,Inventarzone,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.950,POINT (12.590946681159519 55.6852916107381),197,4152,P-info,816,GRØN,KA,BREDGADE,53,Husmur,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.951,POINT (12.592006994035359 55.686515097564644),198,4153,Betalingsautomat,816,GRØN,KA,BREDGADE,65B,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.952,POINT (12.591406433504742 55.68438095996296),199,4154,Betalingsautomat,1944,GRØN,KN,FREDERIKSGADE,20,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.953,POINT (12.593844697836957 55.68021797999364),202,4155,Betalingsautomat,4044,GRØN,KN,KVÆSTHUSGADE,9,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.954,POINT (12.59214751676914 55.67965804518914),200,4156,P-info,5112,GRØN,KN,NYHAVN,57,"Blivende, eksisterende fortovsø",2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.955,POINT (12.593747693404651 55.67925707443767),201,4157,Betalingsautomat,5112,GRØN,KN,NYHAVN,71,,2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.956,POINT (12.591126829337888 55.68147139038072),27,4158,P-info,6232,GRØN,KN,SKT ANNÆ PLADS,10,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.957,POINT (12.589580578703515 55.681886042060704),26,4159,P-info,6232,GRØN,KN,SKT ANNÆ PLADS,4,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.958,POINT (12.587470976162392 55.6817206801753),1785,4160,P-info,5404,,,Palægade,2,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.959,POINT (12.591974532066196 55.68157854231185),24,4162,Betalingsautomat,6232,GRØN,KN,SKT ANNÆ PLADS,15B,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.960,POINT (12.593448317529464 55.68085194758895),23,4163,P-info,6232,GRØN,KN,SKT ANNÆ PLADS,28,Inventarzone,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.961,POINT (12.592092596231005 55.68070588637005),203,4164,Betalingsautomat,7540,GRØN,KN,TOLDBODGADE,19,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.962,POINT (12.595174380111121 55.68650011622038),333,4165,P-info,128,GRØN,KA,AMALIEGADE,33,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.963,POINT (12.595627704149775 55.68670176020744),332,4166,Betalingsautomat,128,GRØN,KA,AMALIEGADE,44,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.964,POINT (12.59585172776364 55.68739308149204),334,4167,Betalingsautomat,128,GRØN,KA,AMALIEGADE,43,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.965,POINT (12.596197996793348 55.68742466811819),335,4168,P-info,128,GRØN,KA,AMALIEGADE,45,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.966,POINT (12.590995414441577 55.68802917350901),206,4169,Betalingsautomat,748,GRØN,KA,BORNHOLMSGADE,6,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.967,POINT (12.597064166498606 55.688450864744645),207,4170,P-info,1162,GRØN,KA,CHURCHILLPARKEN,-,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.968,POINT (12.591266229243415 55.68749419037504),208,4173,P-info,1676,GRØN,KA,ESPLANADEN,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.969,POINT (12.59170856671331 55.68741209529548),209,4174,P-info,1676,,,Esplanaden,14,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.970,POINT (12.594274678698213 55.68770567971107),210,4175,Betalingsautomat,1676,GRØN,KA,ESPLANADEN,32,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.971,POINT (12.594473029270079 55.68792187032299),211,4176,P-info,1676,GRØN,KA,ESPLANADEN,34,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.972,POINT (12.596040973784495 55.688067968368806),212,4177,Betalingsautomat,1676,GRØN,KA,ESPLANADEN,,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.973,POINT (12.597306213304666 55.68821108516336),213,4178,Betalingsautomat,1676,GRØN,KA,ESPLANADEN,15,Husmur,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.974,POINT (12.593059812698886 55.68509925959454),327,4179,P-info,1916,GRØN,KA,FREDERICIAGADE,7B,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.975,POINT (12.59199704062405 55.68546669797365),326,4180,Betalingsautomat,1916,GRØN,KA,FREDERICIAGADE,16,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.976,POINT (12.590210767641882 55.68593604226355),317,4181,Betalingsautomat,1916,GRØN,KA,FREDERICIAGADE,26,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.977,POINT (12.592425929434588 55.687678456425665),214,4182,Betalingsautomat,2364,GRØN,KA,GRØNNINGEN,,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.978,POINT (12.591972523479123 55.68814892939362),215,4183,P-info,2364,GRØN,KA,GRØNNINGEN,3B,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.979,POINT (12.591800507292673 55.6886638293165),216,4184,Betalingsautomat,2364,GRØN,KA,GRØNNINGEN,9,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.980,POINT (12.590940486189801 55.68898783272333),217,4185,Betalingsautomat,2364,GRØN,KA,GRØNNINGEN,11,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.981,POINT (12.591181065802601 55.68916513547098),218,4186,P-info,2364,GRØN,KA,GRØNNINGEN,,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.982,POINT (12.590250108875221 55.68955027512098),219,4187,P-info,2364,GRØN,KA,GRØNNINGEN,,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.983,POINT (12.590164020667103 55.68999425266818),220,4190,Betalingsautomat,2364,GRØN,KA,GRØNNINGEN,19,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.984,POINT (12.589262116804257 55.69035135180879),221,4191,Betalingsautomat,2364,GRØN,KA,GRØNNINGEN,27,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.985,POINT (12.591282440138237 55.688674816710915),222,4192,P-info,2560,GRØN,KA,HAMMERENSGADE,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.986,POINT (12.593529372339862 55.68212967457689),204,4193,Betalingsautomat,7540,GRØN,KA,TOLDBODGADE,35,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.987,POINT (12.594122593637374 55.68308072164637),205,4195,P-info,7540,GRØN,KA,TOLDBODGADE,-,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.988,POINT (12.594987595784662 55.68412558392477),414,4196,Betalingsautomat,7540,GRØN,KA,Toldbodgade,-,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.989,POINT (12.595747480940222 55.685110086542686),415,4198,P-info,7540,GRØN,KA,Toldbodgade,57,Husmur,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.990,POINT (12.59618822396029 55.68533324500179),416,4199,Betalingsautomat,7540,GRØN,KA,TOLDBODGADE,36B,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.991,POINT (12.585665073146421 55.68457630152696),417,4200,Betalingsautomat,716,GRØN,KN,Borgergade,17D,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.992,POINT (12.583207673161034 55.68465510390184),418,4201,P-info,1356,GRØN,KN,Dronningens Tværgade,57,Ny fortovsø,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.993,POINT (12.583129016681996 55.68541420572007),419,4202,Betalingsautomat,3996,GRØN,KN,Kronprinsessegade,46A,"Blivende, eksisterende fortovsø",2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.994,POINT (12.587833654060736 55.68433479841054),420,4203,Betalingsautomat,6948,GRØN,KN,Store Kongensgade,68,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.995,POINT (12.588958480969517 55.68565616332186),421,4205,P-info,6948,GRØN,KA,Store Kongensgade,90,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.996,POINT (12.589897834578379 55.686767468774015),422,4206,Betalingsautomat,6948,GRØN,KA,Store Kongensgade,108,Husmur,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.997,POINT (12.58532722151657 55.68565427133354),423,4207,P-info,7280,GRØN,KA,SØLVGADE,50,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.998,POINT (12.584860355134026 55.685557928735506),310,4208,Betalingsautomat,7280,GRØN,KN,SØLVGADE,13,"Blivende, eksisterende fortovsø",2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.999,POINT (12.583925713101753 55.684393519253796),316,4209,Betalingsautomat,24,Grøn,KN,Adelgade,17,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1000,POINT (12.583768937790508 55.684594092472615),315,4210,P-info,1356,Grøn,KN,Dronningens Tværgade,50,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1001,POINT (12.585499717576374 55.68626898781642),313,4211,P-info,24,GRØN,KA,ADELGADE,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1002,POINT (12.586231398180812 55.68682211480015),273,4212,Betalingsautomat,24,GRØN,RH,ADELGADE,108,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1003,POINT (12.58735241001662 55.686350906431656),350,4213,P-info,716,GRØN,KA,BORGERGADE,91,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1004,POINT (12.587955792544507 55.6870685435668),322,4214,P-info,716,GRØN,KA,BORGERGADE,97,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1005,POINT (12.588627522769906 55.68786877496767),1481,4215,P-info,716,GRØN,KA,BORGERGADE,111,Husmur,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1006,POINT (12.58912919899102 55.68816494846281),37,4216,Betalingsautomat,716,GRØN,KA,Borgergade,146,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1007,POINT (12.588811417617885 55.68618580333544),318,4217,P-info,1916,GRØN,KA,Fredericiagade,,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1008,POINT (12.587782592266441 55.68655982648768),319,4218,Betalingsautomat,1916,GRØN,KA,FREDERICIAGADE,52,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1009,POINT (12.586811562541243 55.68672465726292),320,4219,P-info,1916,GRØN,KA,FREDERICIAGADE,51,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1010,POINT (12.585434086240012 55.68709647527537),321,4220,P-info,1916,GRØN,KA,FREDERICIAGADE,80C,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1011,POINT (12.589407061407867 55.68753128120241),323,4221,Betalingsautomat,2188,GRØN,KA,GERNERSGADE,5,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1012,POINT (12.586260675395051 55.688364460327655),39,4222,P-info,2188,GRØN,KA,GERNERSGADE,41,Husmur,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1013,POINT (12.588091408046113 55.68598942307956),347,4223,Betalingsautomat,2900,GRØN,KA,HINDEGADE,9,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
