,PdDistrict,X,Y,K3,K2,K4,K5,K6
1796265,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1796592,SOUTHERN,-122.40181724,37.788440504,1,0,0,4,1
1796638,MISSION,-122.416078424,37.7620347867,0,1,1,1,2
1796647,MISSION,-122.416078424,37.7620347867,0,1,1,1,2
1796907,NORTHERN,-122.420497289,37.7896188192,1,0,0,0,0
1796908,NORTHERN,-122.41964142,37.7854327314,1,0,0,0,0
1796998,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797021,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797024,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797034,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797048,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797077,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797094,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1797101,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1797123,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1797240,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797242,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797255,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797256,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797270,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797271,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1797554,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1798988,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1798989,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799000,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799001,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799003,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799004,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799018,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799019,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799025,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799026,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799031,MISSION,-122.415308389,37.7653161356,0,1,1,1,2
1799032,MISSION,-122.415308389,37.7653161356,0,1,1,1,2
1799048,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799049,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799091,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1799092,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1799115,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799116,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799120,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799121,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799141,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799142,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1799155,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799157,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799171,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799172,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799274,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799275,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1799388,NORTHERN,-122.429271515,37.7913379865,1,0,0,0,0
1799877,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799880,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799890,TENDERLOIN,-122.412969489,37.7839407424,1,0,0,0,0
1799891,TENDERLOIN,-122.412969489,37.7839407424,1,0,0,0,0
1799902,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799903,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799905,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799906,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799907,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799908,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799916,TENDERLOIN,-122.417107256,37.7853238292,1,0,0,0,0
1799923,TENDERLOIN,-122.417107256,37.7853238292,1,0,0,0,0
1799978,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1799979,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1800239,MISSION,-122.416374836,37.7644225166,0,1,1,1,2
1801390,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1801402,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1801449,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1801458,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1801488,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1801494,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1801508,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1801510,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802214,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802216,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802222,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802223,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802239,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802257,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802258,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1802263,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802270,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1802294,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1802295,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1802298,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1802305,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1802549,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1802759,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1802935,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1804064,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804065,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804066,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804091,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804092,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1804102,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804103,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804117,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1804130,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804131,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804132,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804136,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804155,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1804521,MISSION,-122.416374836,37.7644225166,0,1,1,1,2
1804630,TARAVAL,-122.49669822,37.7523946421,2,1,3,3,4
1804633,TARAVAL,-122.49669822,37.7523946421,2,1,3,3,4
1804699,SOUTHERN,-122.415280831,37.7702324462,0,1,1,1,2
1804850,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1804852,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1804936,NORTHERN,-122.423340547,37.7962454397,1,0,0,0,0
1805329,CENTRAL,-122.418274172,37.7870372043,1,0,0,0,0
1805354,NORTHERN,-122.418274172,37.7870372043,1,0,0,0,0
1805376,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1805429,BAYVIEW,-122.401966042,37.7687048636,0,1,1,1,2
1806911,TENDERLOIN,-122.417903978,37.7851670875,1,0,0,0,0
1807018,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1807276,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807295,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
1807308,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807317,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807370,NORTHERN,-122.417710345,37.7842362878,1,0,0,0,0
1807371,NORTHERN,-122.429640669,37.7847640707,1,0,0,0,0
1807385,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807412,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807416,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1807647,NORTHERN,-122.421395819,37.7856843389,1,0,0,0,0
1807658,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1807712,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807713,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807728,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807729,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807741,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807742,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807761,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807762,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807777,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807780,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807799,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807800,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807830,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1807831,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1808093,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1808963,CENTRAL,-122.416829149,37.7881786971,1,0,0,0,0
1809769,NORTHERN,-122.421441956,37.7868516471,1,0,0,0,0
1809791,NORTHERN,-122.419104425,37.7868764842,1,0,0,0,0
1810212,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1810276,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1810280,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1810297,NORTHERN,-122.417903978,37.7851670875,1,0,0,0,0
1810315,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1810318,TENDERLOIN,-122.417085357,37.785215359,1,0,0,0,0
1810347,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1810349,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1810361,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1810611,NORTHERN,-122.433843066,37.7889062434,1,0,0,0,0
1810612,NORTHERN,-122.433843066,37.7889062434,1,0,0,0,0
1810613,NORTHERN,-122.433843066,37.7889062434,1,0,0,0,0
1810621,NORTHERN,-122.419508198,37.7888565421,1,0,0,0,0
1810638,NORTHERN,-122.4211325,37.7885381075,1,0,0,0,0
1810666,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810667,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810678,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1810680,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1810692,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1810693,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1810695,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1810699,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810701,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810724,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810726,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810742,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1810751,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1810753,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1811037,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1811051,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811071,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811074,MISSION,-122.417180449,37.7619674218,0,1,1,1,2
1811140,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811143,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811164,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811168,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811186,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811198,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1811453,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1811826,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1812103,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1812117,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1812570,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812572,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812576,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812577,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812579,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812580,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1812624,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1812626,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1812628,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1812629,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1812630,MISSION,-122.415308389,37.7653161356,0,1,1,1,2
1812631,MISSION,-122.415308389,37.7653161356,0,1,1,1,2
1812645,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1812646,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1812653,MISSION,-122.417332583,37.7635718956,0,1,1,1,2
1812654,MISSION,-122.417332583,37.7635718956,0,1,1,1,2
1812657,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
1812660,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
1812663,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
1812664,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
1812974,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1812975,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1812996,MISSION,-122.414845139,37.7605000726,0,1,1,1,2
1813018,MISSION,-122.413107623,37.765448018,0,1,1,1,2
1813019,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813020,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813035,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813036,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813059,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813060,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813078,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813079,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813090,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813091,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813093,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813094,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813104,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813105,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813351,CENTRAL,-122.417019321,37.7891095539,1,0,0,0,0
1813364,MISSION,-122.417488324,37.765181804,0,1,1,1,2
1813381,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1813393,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1813394,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1813585,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1813760,MISSION,-122.417180449,37.7619674218,0,1,1,1,2
1813800,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813801,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813811,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813815,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813819,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813820,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813824,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813825,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1813862,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813863,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813870,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813871,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813884,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813885,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1813894,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1813945,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1813961,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1814022,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814023,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814025,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814027,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814029,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814030,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814038,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814039,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814056,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1814234,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1814538,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1814542,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1814545,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1814552,CENTRAL,-122.416477398,37.786795408,1,0,0,0,0
1814563,CENTRAL,-122.418274172,37.7870372043,1,0,0,0,0
1815867,CENTRAL,-122.40517368,37.7905601433,1,0,0,4,1
1816134,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1816198,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816209,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
1816214,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816228,CENTRAL,-122.418274172,37.7870372043,1,0,0,0,0
1816236,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1816243,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816272,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
1816275,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
1816291,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816328,CENTRAL,-122.418274172,37.7870372043,1,0,0,0,0
1816329,NORTHERN,-122.418274172,37.7870372043,1,0,0,0,0
1816330,NORTHERN,-122.418274172,37.7870372043,1,0,0,0,0
1816332,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816353,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816628,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1816688,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1816697,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1816704,NORTHERN,-122.419930112,37.7868262082,1,0,0,0,0
1816705,NORTHERN,-122.419930112,37.7868262082,1,0,0,0,0
1816723,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1817613,MISSION,-122.418272166,37.7619029613,0,1,1,1,2
1817636,SOUTHERN,-122.414953043,37.7765019125,1,0,0,0,0
1818306,NORTHERN,-122.417903978,37.7851670875,1,0,0,0,0
1818307,NORTHERN,-122.417903978,37.7851670875,1,0,0,0,0
1818331,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1818333,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1818334,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1818338,NORTHERN,-122.417903978,37.7851670875,1,0,0,0,0
1818339,NORTHERN,-122.417903978,37.7851670875,1,0,0,0,0
1818351,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818352,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818354,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818355,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818366,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1818367,CENTRAL,-122.41664237,37.7872450378,1,0,0,0,0
1818379,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818380,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818402,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818404,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1818670,NORTHERN,-122.421319145,37.7894600152,1,0,0,0,0
1818709,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1818717,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1818742,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1818743,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1818749,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1818752,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1818786,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1818804,MISSION,-122.418120086,37.760301234,0,1,1,1,2
1818846,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1819101,NORTHERN,-122.421949488,37.7884881521,1,0,0,0,0
1819105,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1819106,NORTHERN,-122.420307356,37.7886989511,1,0,0,0,0
1819117,NORTHERN,-122.419126295,37.786984958,1,0,0,0,0
1819341,MISSION,-122.416374836,37.7644225166,0,1,1,1,2
1819547,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1819560,NORTHERN,-122.419295456,37.787805224,1,0,0,0,0
1819583,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819584,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819590,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
1819615,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819616,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819621,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819656,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819666,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819676,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819681,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1819989,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1820044,MISSION,-122.417028392,37.7603656932,0,1,1,1,2
1820061,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1820423,MISSION,-122.416078424,37.7620347867,0,1,1,1,2
1821100,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821101,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821134,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821136,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821138,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821185,TENDERLOIN,-122.417710345,37.7842362878,1,0,0,0,0
1821186,TENDERLOIN,-122.417710345,37.7842362878,1,0,0,0,0
1821198,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821199,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821331,RICHMOND,-122.476691498,37.7738311004,2,1,3,3,4
1821332,RICHMOND,-122.476691498,37.7738311004,2,1,3,3,4
1821333,RICHMOND,-122.476691498,37.7738311004,2,1,3,3,4
1821506,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1821551,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821552,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821562,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821563,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821571,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821584,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821585,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821616,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821621,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821630,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821631,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821672,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1821682,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1822059,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1822100,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1822141,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1822176,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1822181,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1822404,NORTHERN,-122.42761331,37.7834643058,1,0,0,0,0
1822406,NORTHERN,-122.420402464,37.7891643768,1,0,0,0,0
1822417,NORTHERN,-122.419317324,37.7879136979,1,0,0,0,0
1822453,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1822456,MISSION,-122.418272166,37.7619029613,0,1,1,1,2
1822465,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1822484,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1822504,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
1822505,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
1822508,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1822520,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1822534,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1822554,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1822840,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1822870,MISSION,-122.418120086,37.760301234,0,1,1,1,2
1822910,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1824064,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824074,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824138,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824155,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824156,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824171,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824172,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824191,MISSION,-122.416230393,37.7636337703,0,1,1,1,2
1824508,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824510,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824512,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824513,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824526,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824527,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824528,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824529,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824565,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824566,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1824587,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
